; "SupportedThreads",64,"UsedThreads",64,"TotalMemory",135065378816,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1540156680,"CurrentTimeLocal","Sun Oct 21 14:18:00 2018","Hostname","nid02171","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 6.3e-05
; "Time_ContextDestroy [ms]", 6.5e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",8,0,0,7,1,"Success",0.000181,0.001681,0.000689,2.4e-05,9.4e-05,0.000135,3.2e-05,0.000866,0.003897,80,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",8,0,0,8,1,"Success",0.000231,0.001696,0.00076,2.6e-05,0.000108,0.000126,1.6e-05,0.000856,0.004018,80,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",8,0,0,9,1,"Success",0.000167,0.001679,0.000697,3.7e-05,0.000106,0.00014,3.3e-05,0.000863,0.003885,80,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",8,0,0,10,1,"Success",0.000177,0.001658,0.000689,3.7e-05,0.00011,0.000146,3.3e-05,0.000855,0.003911,80,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",8,0,0,11,1,"Success",0.000172,0.001672,0.000687,3.7e-05,0.000108,0.000148,2.1e-05,0.000845,0.003897,80,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",16,0,0,0,2,"Warmup",0.000333,0.002622,0.000887,6.8e-05,0.002257,0.000382,3.6e-05,0.001101,0.007924,144,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",16,0,0,1,2,"Warmup",0.000257,0.00188,0.000796,5.7e-05,0.00016,0.000146,2.9e-05,0.000961,0.004482,144,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",16,0,0,2,2,"Success",0.000234,0.001721,0.000716,5.6e-05,0.000138,0.000153,2.8e-05,0.000873,0.004113,144,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",16,0,0,3,2,"Success",0.000241,0.001738,0.00075,6.8e-05,0.000112,0.000134,2.1e-05,0.000845,0.004101,144,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",16,0,0,4,2,"Success",0.000196,0.001689,0.000735,4e-05,0.000131,0.000139,2.9e-05,0.000859,0.003975,144,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",16,0,0,5,2,"Success",0.000226,0.001679,0.000757,4e-05,0.000149,0.000157,2.9e-05,0.000843,0.00405,144,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",16,0,0,6,2,"Success",0.0002,0.001685,0.00077,5.6e-05,0.000114,0.000125,3.2e-05,0.000832,0.004007,144,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",16,0,0,7,2,"Success",0.000193,0.001639,0.000739,4.1e-05,0.000139,0.000126,2.8e-05,0.000841,0.003927,144,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",16,0,0,8,2,"Success",0.000177,0.001583,0.000756,4e-05,0.000128,0.000175,1.8e-05,0.000859,0.003964,144,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",16,0,0,9,2,"Success",0.000204,0.001713,0.000744,4.1e-05,0.000138,0.000169,1.8e-05,0.000841,0.004055,144,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",16,0,0,10,2,"Success",0.000196,0.001675,0.000736,4.2e-05,0.00011,0.000143,3.2e-05,0.000836,0.003964,144,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",16,0,0,11,2,"Success",0.000193,0.001625,0.000753,6.8e-05,0.000128,0.000164,2.9e-05,0.000837,0.003975,144,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",32,0,0,0,3,"Warmup",0.000373,5.575199,0.003576,0.000142,0.007598,0.000703,7.7e-05,0.018073,5.606103,272,0,256,2.8199693025e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",32,0,0,1,3,"Warmup",0.000371,0.002512,0.00104,4.5e-05,0.000284,0.000353,3.6e-05,0.001188,0.006023,272,0,256,2.8199693025e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",32,0,0,2,3,"Success",0.000316,0.002091,0.000988,4e-05,0.000177,0.000206,3.5e-05,0.001003,0.005078,272,0,256,2.8199693025e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",32,0,0,3,3,"Success",0.000315,0.002062,0.000996,3.9e-05,0.000189,0.000227,3.4e-05,0.000996,0.005018,272,0,256,2.8199693025e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",32,0,0,4,3,"Success",0.000237,0.002012,0.000978,3.7e-05,0.000184,0.000219,3.6e-05,0.000996,0.004887,272,0,256,2.8199693025e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",32,0,0,5,3,"Success",0.000209,0.001999,0.000941,3.9e-05,0.000218,0.00032,3.2e-05,0.000959,0.004909,272,0,256,2.8199693025e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",32,0,0,6,3,"Success",0.00022,0.001932,0.000976,3.9e-05,0.000179,0.000299,3.4e-05,0.000927,0.004831,272,0,256,2.8199693025e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",32,0,0,7,3,"Success",0.000238,0.002002,0.000955,4e-05,0.000174,0.000292,3.5e-05,0.000926,0.004856,272,0,256,2.8199693025e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",32,0,0,8,3,"Success",0.000222,0.002046,0.000932,4e-05,0.0002,0.000295,3.5e-05,0.00094,0.004919,272,0,256,2.8199693025e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",32,0,0,9,3,"Success",0.000222,0.002012,0.000938,3.9e-05,0.000187,0.000303,3.4e-05,0.000948,0.004886,272,0,256,2.8199693025e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",32,0,0,10,3,"Success",0.000213,0.002008,0.000937,5.1e-05,0.000199,0.000311,3.5e-05,0.000917,0.004875,272,0,256,2.8199693025e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",32,0,0,11,3,"Success",0.000246,0.002001,0.000975,4e-05,0.000197,0.00031,3.4e-05,0.000962,0.004933,272,0,256,2.8199693025e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",64,0,0,0,4,"Warmup",0.000317,0.003429,0.003241,0.000109,0.000576,0.002187,4.6e-05,0.001714,0.011837,528,0,512,2.7974990695e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",64,0,0,1,4,"Warmup",0.000234,0.002336,0.000955,0.000107,0.000285,0.000381,3.6e-05,0.001107,0.005599,528,0,512,2.7974990695e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",64,0,0,2,4,"Success",0.000244,0.002155,0.000933,5.5e-05,0.000255,0.000354,3e-05,0.001034,0.005261,528,0,512,2.7974990695e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",64,0,0,3,4,"Success",0.000229,0.002126,0.000902,6.7e-05,0.000259,0.000357,3.7e-05,0.00109,0.005233,528,0,512,2.7974990695e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",64,0,0,4,4,"Success",0.000228,0.00201,0.000953,6.8e-05,0.000263,0.000364,3.5e-05,0.000957,0.005047,528,0,512,2.7974990695e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",64,0,0,5,4,"Success",0.000219,0.002055,0.00085,5.4e-05,0.000276,0.000352,3.2e-05,0.000997,0.005035,528,0,512,2.7974990695e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",64,0,0,6,4,"Success",0.000226,0.00208,0.000839,6.6e-05,0.000266,0.000354,3.5e-05,0.000985,0.005008,528,0,512,2.7974990695e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",64,0,0,7,4,"Success",0.000217,0.002098,0.000852,5.3e-05,0.000251,0.000332,1.8e-05,0.000969,0.005026,528,0,512,2.7974990695e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",64,0,0,8,4,"Success",0.000231,0.002116,0.000925,6.7e-05,0.000263,0.000325,3.6e-05,0.000989,0.005121,528,0,512,2.7974990695e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",64,0,0,9,4,"Success",0.00023,0.002118,0.000903,5.5e-05,0.000253,0.000326,1.9e-05,0.000992,0.0051,528,0,512,2.7974990695e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",64,0,0,10,4,"Success",0.000227,0.002148,0.000845,5.4e-05,0.000222,0.000359,2.9e-05,0.000944,0.005041,528,0,512,2.7974990695e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",64,0,0,11,4,"Success",0.000238,0.002225,0.000872,6.4e-05,0.000233,0.000337,3.6e-05,0.000996,0.005178,528,0,512,2.7974990695e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",128,0,0,0,5,"Warmup",0.000341,0.003203,0.003541,0.00011,0.0028,0.002283,6.1e-05,0.001324,0.013911,1040,0,1024,2.7864635272e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",128,0,0,1,5,"Warmup",0.000236,0.002376,0.001297,8.7e-05,0.000463,0.000471,4.3e-05,0.001011,0.006202,1040,0,1024,2.7864635272e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",128,0,0,2,5,"Success",0.000241,0.002199,0.001161,8.8e-05,0.000406,0.00045,3.9e-05,0.000951,0.005731,1040,0,1024,2.7864635272e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",128,0,0,3,5,"Success",0.000237,0.002175,0.001043,7.8e-05,0.000375,0.000443,4e-05,0.000973,0.00557,1040,0,1024,2.7864635272e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",128,0,0,4,5,"Success",0.000237,0.002117,0.001017,7.8e-05,0.000396,0.00045,3.6e-05,0.00093,0.005457,1040,0,1024,2.7864635272e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",128,0,0,5,5,"Success",0.000205,0.002167,0.001046,7.7e-05,0.000402,0.00045,3.7e-05,0.000948,0.005541,1040,0,1024,2.7864635272e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",128,0,0,6,5,"Success",0.000209,0.002116,0.001019,7.9e-05,0.000384,0.00045,3.4e-05,0.000925,0.005438,1040,0,1024,2.7864635272e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",128,0,0,7,5,"Success",0.000215,0.002148,0.001026,7.8e-05,0.000382,0.000451,3.5e-05,0.000916,0.00545,1040,0,1024,2.7864635272e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",128,0,0,8,5,"Success",0.000217,0.002113,0.001005,8e-05,0.0004,0.000454,4e-05,0.000941,0.005459,1040,0,1024,2.7864635272e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",128,0,0,9,5,"Success",0.000221,0.002085,0.000982,7.7e-05,0.000396,0.000445,4e-05,0.00091,0.005365,1040,0,1024,2.7864635272e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",128,0,0,10,5,"Success",0.000236,0.00214,0.001042,7.9e-05,0.000381,0.000468,3.8e-05,0.000929,0.00551,1040,0,1024,2.7864635272e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",128,0,0,11,5,"Success",0.000243,0.002102,0.001093,7.9e-05,0.000374,0.000443,3.9e-05,0.000941,0.005537,1040,0,1024,2.7864635272e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",256,0,0,0,6,"Warmup",0.000304,2.988241,0.008646,0.000252,0.007186,0.01638,8.9e-05,0.001795,3.023176,2064,0,2048,2.7809945062e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",256,0,0,1,6,"Warmup",0.000306,0.003518,0.001723,0.000155,0.00073,0.000689,5.4e-05,0.001095,0.008487,2064,0,2048,2.7809945062e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",256,0,0,2,6,"Success",0.000245,0.003162,0.001675,0.000156,0.000583,0.000545,4.9e-05,0.001038,0.007642,2064,0,2048,2.7809945062e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",256,0,0,3,6,"Success",0.00024,0.003195,0.001684,0.000153,0.00054,0.000569,4.8e-05,0.001033,0.007677,2064,0,2048,2.7809945062e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",256,0,0,4,6,"Success",0.000214,0.002973,0.001599,0.000126,0.000499,0.000553,6.2e-05,0.000958,0.007191,2064,0,2048,2.7809945062e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",256,0,0,5,6,"Success",0.000256,0.002951,0.001642,0.000139,0.000516,0.000548,5.8e-05,0.000964,0.007247,2064,0,2048,2.7809945062e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",256,0,0,6,6,"Success",0.000244,0.002917,0.001628,0.000166,0.00052,0.000505,4.6e-05,0.00097,0.007202,2064,0,2048,2.7809945062e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",256,0,0,7,6,"Success",0.000236,0.002955,0.001611,0.000139,0.000513,0.000546,4.8e-05,0.000961,0.0072,2064,0,2048,2.7809945062e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",256,0,0,8,6,"Success",0.00026,0.002871,0.001663,0.000149,0.00051,0.000538,4.7e-05,0.000959,0.007154,2064,0,2048,2.7809945062e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",256,0,0,9,6,"Success",0.000235,0.002984,0.001636,0.000128,0.000516,0.000555,4.8e-05,0.000982,0.007289,2064,0,2048,2.7809945062e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",256,0,0,10,6,"Success",0.000264,0.002951,0.001583,0.000126,0.000515,0.000517,5.9e-05,0.00098,0.007167,2064,0,2048,2.7809945062e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",256,0,0,11,6,"Success",0.000245,0.002974,0.001566,0.000153,0.000531,0.000554,4.7e-05,0.000974,0.00726,2064,0,2048,2.7809945062e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",512,0,0,0,7,"Warmup",0.000287,0.007257,0.009635,0.000364,0.00124,0.001203,0.000115,0.00138,0.021755,4112,0,4096,2.7782720439e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",512,0,0,1,7,"Warmup",0.000263,0.003913,0.002559,0.000309,0.000963,0.000959,0.000112,0.00114,0.010391,4112,0,4096,2.7782720439e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",512,0,0,2,7,"Success",0.000216,0.003726,0.002411,0.000242,0.00089,0.000888,0.000101,0.001002,0.009703,4112,0,4096,2.7782720439e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",512,0,0,3,7,"Success",0.000206,0.00376,0.002404,0.000253,0.000914,0.000884,0.000112,0.001046,0.009761,4112,0,4096,2.7782720439e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",512,0,0,4,7,"Success",0.000198,0.003788,0.002398,0.000247,0.000879,0.000874,0.000111,0.000977,0.009671,4112,0,4096,2.7782720439e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",512,0,0,5,7,"Success",0.000184,0.003759,0.002459,0.00027,0.000912,0.000867,0.000112,0.001,0.00975,4112,0,4096,2.7782720439e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",512,0,0,6,7,"Success",0.000205,0.003767,0.00239,0.000247,0.000877,0.000917,0.000111,0.000989,0.009682,4112,0,4096,2.7782720439e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",512,0,0,7,7,"Success",0.000196,0.003666,0.002351,0.000246,0.000931,0.000854,0.0001,0.001008,0.009564,4112,0,4096,2.7782720439e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",512,0,0,8,7,"Success",0.000206,0.003778,0.002364,0.000252,0.000886,0.000898,0.000109,0.001001,0.009677,4112,0,4096,2.7782720439e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",512,0,0,9,7,"Success",0.000191,0.003696,0.002337,0.000288,0.0009,0.000861,0.000112,0.001028,0.009627,4112,0,4096,2.7782720439e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",512,0,0,10,7,"Success",0.000216,0.003644,0.002399,0.000243,0.000885,0.00088,0.00011,0.000963,0.00952,4112,0,4096,2.7782720439e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",512,0,0,11,7,"Success",0.000207,0.003675,0.002323,0.000268,0.000908,0.000874,0.000101,0.000994,0.009528,4112,0,4096,2.7782720439e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",1024,0,0,0,8,"Warmup",0.000267,0.013544,0.014995,0.000569,0.002624,0.001991,0.00017,0.001425,0.035788,8208,0,8192,2.7769138077e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",1024,0,0,1,8,"Warmup",0.000237,0.005262,0.003736,0.000511,0.001765,0.001728,0.00016,0.001085,0.014661,8208,0,8192,2.7769138077e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",1024,0,0,2,8,"Success",0.000223,0.005105,0.003616,0.000522,0.001742,0.001682,0.000166,0.001025,0.014257,8208,0,8192,2.7769138077e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",1024,0,0,3,8,"Success",0.000234,0.005199,0.00355,0.00051,0.001742,0.001706,0.000188,0.00104,0.014329,8208,0,8192,2.7769138077e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",1024,0,0,4,8,"Success",0.000227,0.005096,0.003567,0.000487,0.001688,0.001674,0.00016,0.001021,0.014094,8208,0,8192,2.7769138077e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",1024,0,0,5,8,"Success",0.000221,0.005084,0.003569,0.000491,0.001695,0.001681,0.000196,0.001007,0.014153,8208,0,8192,2.7769138077e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",1024,0,0,6,8,"Success",0.000244,0.005112,0.003544,0.00055,0.001681,0.001691,0.000167,0.001038,0.014233,8208,0,8192,2.7769138077e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",1024,0,0,7,8,"Success",0.000212,0.005055,0.003576,0.000533,0.001716,0.001692,0.000174,0.001035,0.014226,8208,0,8192,2.7769138077e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",1024,0,0,8,8,"Success",0.000215,0.005088,0.0036,0.000557,0.001707,0.001681,0.000177,0.001039,0.014272,8208,0,8192,2.7769138077e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",1024,0,0,9,8,"Success",0.000212,0.005155,0.003558,0.000499,0.001694,0.00169,0.000171,0.001026,0.014233,8208,0,8192,2.7769138077e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",1024,0,0,10,8,"Success",0.000214,0.005045,0.003541,0.000495,0.00167,0.001671,0.000184,0.001062,0.01408,8208,0,8192,2.7769138077e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",1024,0,0,11,8,"Success",0.000228,0.005106,0.003589,0.0005,0.001755,0.001666,0.000164,0.00101,0.014202,8208,0,8192,2.7769138077e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",2048,0,0,0,9,"Warmup",0.002157,0.057201,0.035219,0.005362,0.017498,0.004082,0.00064,0.001308,0.123723,16400,0,16384,2.7762354362e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",2048,0,0,1,9,"Warmup",0.00028,0.015875,0.013601,0.001102,0.00434,0.00355,0.000565,0.001043,0.040562,16400,0,16384,2.7762354362e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",2048,0,0,2,9,"Success",0.000353,0.017924,0.015274,0.001235,0.00476,0.004008,0.000659,0.001195,0.045623,16400,0,16384,2.7762354362e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",2048,0,0,3,9,"Success",0.000301,0.017594,0.015238,0.00119,0.004679,0.003911,0.00067,0.001155,0.044965,16400,0,16384,2.7762354362e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",2048,0,0,4,9,"Success",0.000263,0.017422,0.015233,0.001183,0.004518,0.003976,0.000689,0.001162,0.044671,16400,0,16384,2.7762354362e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",2048,0,0,5,9,"Success",0.000234,0.015565,0.013417,0.001051,0.004154,0.003496,0.000577,0.001001,0.039722,16400,0,16384,2.7762354362e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",2048,0,0,6,9,"Success",0.000235,0.015541,0.013472,0.001111,0.004222,0.003498,0.000564,0.001,0.039858,16400,0,16384,2.7762354362e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",2048,0,0,7,9,"Success",0.000237,0.015571,0.013418,0.001078,0.004199,0.003503,0.000586,0.001007,0.03981,16400,0,16384,2.7762354362e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",2048,0,0,8,9,"Success",0.000251,0.015503,0.01348,0.001098,0.004141,0.003518,0.000579,0.00098,0.039761,16400,0,16384,2.7762354362e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",2048,0,0,9,9,"Success",0.000243,0.015523,0.013447,0.001098,0.004188,0.00356,0.000598,0.000997,0.039864,16400,0,16384,2.7762354362e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",2048,0,0,10,9,"Success",0.000263,0.015405,0.013442,0.001095,0.004265,0.003542,0.000565,0.000972,0.039729,16400,0,16384,2.7762354362e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",2048,0,0,11,9,"Success",0.000236,0.015479,0.013366,0.001052,0.004171,0.003529,0.000573,0.000974,0.039605,16400,0,16384,2.7762354362e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",4096,0,0,0,10,"Warmup",0.002202,0.064639,0.064055,0.018042,0.031766,0.00901,0.00142,0.001365,0.192759,32784,0,32768,2.7758964368e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",4096,0,0,1,10,"Warmup",0.000297,0.028002,0.025187,0.002518,0.010677,0.008451,0.001371,0.00121,0.077945,32784,0,32768,2.7758964368e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",4096,0,0,2,10,"Success",0.000301,0.027687,0.025082,0.002459,0.010622,0.008587,0.001391,0.001196,0.07753,32784,0,32768,2.7758964368e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",4096,0,0,3,10,"Success",0.000286,0.027735,0.024975,0.002441,0.010494,0.008602,0.001372,0.001168,0.077337,32784,0,32768,2.7758964368e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",4096,0,0,4,10,"Success",0.000271,0.027601,0.025045,0.002469,0.010671,0.00859,0.001351,0.001203,0.077396,32784,0,32768,2.7758964368e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",4096,0,0,5,10,"Success",0.000263,0.027749,0.024982,0.002447,0.010534,0.008574,0.00136,0.001116,0.077236,32784,0,32768,2.7758964368e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",4096,0,0,6,10,"Success",0.000248,0.027654,0.025025,0.002398,0.010486,0.008537,0.001367,0.001206,0.077178,32784,0,32768,2.7758964368e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",4096,0,0,7,10,"Success",0.00028,0.027642,0.025064,0.002439,0.010531,0.00857,0.001366,0.001202,0.077312,32784,0,32768,2.7758964368e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",4096,0,0,8,10,"Success",0.000241,0.027641,0.024998,0.002465,0.01062,0.008606,0.001369,0.001175,0.07735,32784,0,32768,2.7758964368e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",4096,0,0,9,10,"Success",0.000246,0.027703,0.02518,0.002489,0.010597,0.00854,0.001371,0.001179,0.077489,32784,0,32768,2.7758964368e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",4096,0,0,10,10,"Success",0.000262,0.027558,0.025059,0.002473,0.010582,0.00863,0.00136,0.001162,0.077279,32784,0,32768,2.7758964368e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",4096,0,0,11,10,"Success",0.000276,0.027685,0.02559,0.002411,0.010494,0.008561,0.001382,0.001189,0.077794,32784,0,32768,2.7758964368e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",8192,0,0,0,11,"Warmup",0.000349,0.136115,0.126132,0.004966,0.060923,0.018593,0.003308,0.031395,0.382085,65552,0,65536,2.7757269837e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",8192,0,0,1,11,"Warmup",0.000328,0.11075,0.108012,0.004928,0.020646,0.017965,0.003055,0.018801,0.284774,65552,0,65536,2.7757269837e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",8192,0,0,2,11,"Success",0.000291,0.057464,0.108427,0.005533,0.020993,0.018209,0.003079,0.018114,0.232432,65552,0,65536,2.7757269837e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"powerof2",8192,0,0,3,11,"Success",0.000288,0.057417,0.108496,0.005521,0.020617,0.018003,0.003147,0.018101,0.231843,65552,0,65536,2.7757269837e-17,0
